# FaceTracer Dataset v1.0 - faceindex.txt - http://www.cs.columbia.edu/CAVE/databases/facetracer/
# Format: face_id	imgurl	pageurl
8546	http://us.movies1.yimg.com/movies.yahoo.com/images/hv/photo/movie_pix/usa_films/traffic/_group_photos/catherine_zeta_jones6.jpg	http://movies.yahoo.com/shop?d=hc&amp;id=1800019539&amp;cf=pg&amp;photoid=157524&amp;intl=us
8547	http://usimages.easyart.com/i/prints/rw/lg/2/2/Celebrit--Catherine-Zeta-Jones-228912.jpg	http://it.easyart.com/art_prints/celebrita/Celebrit-/Catherine-Zeta-Jones-228912.html
8548	http://www.defamer.com/topic/catherine-zeta-jones.jpg	http://www.defamer.com/hollywood/culture/catherine-zetajones-stalker-trial-comic-relief-from-all-that-slaughter-talk-018544.php
8549	http://www.funmunch.com/celebrities/actresses/catherine_zeta_jones/enlarge/catherine_zeta_jones_2.jpg	http://www.funmunch.com/celebrities/actresses/catherine_zeta_jones/catherine_zeta_jones_2.shtml
8550	http://www.kdheks.gov/ohi/celeb_smiles/catherine_zeta_jones.jpg	http://www.kdheks.gov/ohi/celeb_smiles/czj.html
8551	http://www.kfilmu.net/obrazky/herci/catherine-zeta-jones.jpg	http://www.kfilmu.net/osobnosti.php?sekce=informace&amp;osoba=catherine-zeta-jones
8552	http://www.myclassiclyrics.com/artist_biographies/Catherine_Zeta_Jones_Biography_5.jpg	http://www.myclassiclyrics.com/artist_biographies/Catherine_Zeta-Jones_Biography.htm
8553	http://www.zvkino.ru/images/page43/catherine_zeta_jones_b.jpg	http://www.zvkino.ru/index.php/.1360....0.0.0.html
8554	http://213.160.67.42/c/CelineDionDAmourOuFrenchPromo12inch1.jpg	http://www.celinecommunity.com/index.php?showtopic=56257&amp;view=getlastpost
8555	http://463.blogs.com/the_463/images/celine_dion_family.jpg	http://463.blogs.com/the_463/2005/11
8556	http://463.blogs.com/the_463/images/celine_dion_family.jpg	http://463.blogs.com/the_463/2005/11
8557	http://463.blogs.com/the_463/images/celine_dion_family.jpg	http://463.blogs.com/the_463/2005/11
8558	http://463.blogs.com/the_463/images/celine_dion_family.jpg	http://463.blogs.com/the_463/2005/11
8559	http://991.com/newGallery/Celine-Dion-Cest-Pour-Toi-58126.jpg	http://eil.com/Shop/moreinfo.asp?catalogid=58126
8560	http://991.com/newGallery/Celine-Dion-Chante-Noel-200428.jpg	http://eil.com/shop/moreinfo.asp?catalogid=200428
8561	http://991.com/newGallery/Celine-Dion-Falling-Into-You-395029.jpg	http://eil.com/shop/moreinfo.asp?catalogid=395029
8562	http://991.com/newGallery/Celine-Dion-Falling-Into-You-95507.jpg	http://eil.com/Shop/moreinfo.asp?catalogid=95507
8563	http://a1259.g.akamai.net/f/1259/5586/5d/images.art.com/images/-/Celine-Dion--C10044006.jpeg	http://www.art.com/asp/sp.asp?PD=10044006&amp;RFID=859943&amp;FT=Y
8564	http://a2.g.akamai.net/f/2/1688/5d/comfm.mediasactu.net/imma/musicactu/photo/celine_dion.jpg	http://www.musicactu.com/Sonneries,Mobile/chroniques/4439_2_Celine-Dion--sonnerie-musique-telechargement.html
8565	http://a820.g.akamai.net/f/820/822/1d/i.ivillage.co.uk/uk_en/a_ukpix/100x100/celine_dion.jpg	http://www.celinecommunity.com/index.php?showtopic=13438&amp;st=30
8566	http://arcticmark.blogspirit.com/images/thumb_14_con_celine-dion-featured.jpg	http://arcticmark.blogspirit.com/history
8567	http://artfiles.art.com/images/-/Celine-Dion-Photograph-C10037088.jpeg	http://www.art.com/asp/sp-asp/_/pd--10037088/Celine_Dion.htm
8568	http://beauproductions.com/celinedion/CelineDion.jpg	http://beauproductions.com/celinedion
8569	http://canadianmusicians.info/Celine_Dion_greenSHOP.jpg	http://canadianmusicians.info/celine_dion_picutres.htm
8570	http://cdn.digitalcity.com/celebrity-photos/celine-sings-on-stage.jpg	http://www.celinedionforum.com/index.php?showtopic=17966&amp;st=120
8571	http://celine.aeglive.com/images/celine_landing2_r2_c2.jpg	http://www.celinecommunity.com/index.php?showtopic=57026&amp;view=getlastpost
8572	http://chakib-tech4.ifrance.com/webgallery/galleries/MUSIQUE/CELINE_DION/thumbnail/TN-Celine_Dion.jpg	http://chakib-tech4.ifrance.com/webgallery/category.php?cat=5
8573	http://content.clearchannel.com/Photos/musicians/celine_dion/celine_dion_wmas04_GI.jpg	http://www.wkrc.com/entertainment/music/story.aspx?content_id=345A2CF3-9AAF-420A-BBA2-B13F2C1DD317
8574	http://eil.com/newgallery/Celine-Dion-Hello-335305.jpg	http://eil.com/products/celine-dion-hello.html
8575	http://eil.com/newgallery/Celine-Dion-Hello-335305.jpg	http://eil.com/products/celine-dion-hello.html
8576	http://eil.com/newgallery/Celine-Dion-Oimusic-260815.jpg	http://eil.com/products/celine-dion-oimusic.html
8577	http://eil.com/newgallery/Celine-Dion-Tell-Him-118062.jpg	http://eil.com/products/celine-dion-tell-him-118062.html
8578	http://i.a.cnn.net/si/2006/writers/pete_mcentegart/03/09/ten.spot/tx_dion.jpg	http://si.cnn.com/scorecard/archive/20060309.html
8579	http://i.timeinc.net/ew/img/daily/616/celine_e.jpg	http://www.ew.com/ew/allabout/0,9930,13345~11~~celinedion,00.html
8580	http://images.absolutenow.com/rp/DionCeline066011324.jpg	http://www.absolutenow.com/photos/DionCeline066011324.html
8581	http://images.askmen.com/imagesmusician/apr00/celinedion/celine_dion_150.jpg	http://ca.askmen.com/women/singer/28_celine_dion.html
8582	http://images.ctv.ca/archives/CTVNews/img2/20051023/160_ap_dion_051023.jpg	http://www.ctv.ca/servlet/ArticleNews/story/CTVNews/20051023/dion_child_051023/20051023?hub=Entertainment
8583	http://images.easyart.com/i/prints/rw/lg/2/2/Celebrity-Image-Celine-Dion-228209.jpg	http://en.easyart.com/scripts/zoom/zoom.pl?pid=228209
8584	http://images.easyart.com/i/prints/rw/lg/2/3/Celebrity-Image-Celine-Dion-231168.jpg	http://en.easyart.com/scripts/zoom/zoom.pl?pid=231168
8585	http://images.fok.nl/upload/celine_dion.jpg	http://frontpage.fok.nl/nieuws/24308
8586	http://img.interia.pl/rozrywka/nimg/Celine_Dion_celinedion4_657826.jpg	http://film.interia.pl/news?inf=606654
8587	http://img.interia.pl/rozrywka/nimg/Celine_Dion_celinedion4_683951.jpg	http://intereuropa.interia.pl/news?inf=621460
8588	http://img.interia.pl/rozrywka/nimg/Celine_Dion_polubila_dion_557008.jpg	http://intereuropa.interia.pl/news?inf=544413
8589	http://img.timeinc.net/people/i/2005/news/050411/cdion.jpg	http://people.aol.com/people/articles/0,19736,1042901,00.html
8590	http://img.timeinc.net/ew/features/980403/fashion/img/dion.jpg	http://www.ew.com/ew/features/980403/fashion/dion.html
8591	http://img100.exs.cx/img100/4619/CELINE_DION_MIRACLE-60.jpg	http://www.celinecommunity.com/index.php?showtopic=30408&amp;st=30
8592	http://img109.imageshack.us/img109/715/celinewall8008jn.jpg	http://www.celinecommunity.com/index.php?showtopic=49673
8593	http://img383.imageshack.us/img383/373/149835888130702celinedionch201.jpg	http://spaces.msn.com/members/stroumfettefrance
8594	http://img528.imageshack.us/img528/9266/celine8003zx.jpg	http://www.celinecommunity.com/index.php?showtopic=49673
8595	http://imstars.aufeminin.com/stars/fan/D20060707/14_567130684_celine_6_H151952_L.jpg	http://www.enfemenino.com/world/stars/photos__todo=diapo&amp;page=78&amp;i=14.html
8596	http://imstars.aufeminin.com/stars/fan/D20050928/14_587897896_celine_dion_1_H211727_L.jpg	http://www.gofeminin.de/world/stars/photos__todo=diapo&amp;page=104&amp;i=14.html
8597	http://imstars.aufeminin.com/stars/fan/D20060606/14_779731392_celine_dion_H132124_L.jpg	http://www.gofeminin.de/world/stars/photos__todo=zoom&amp;i=14&amp;c=4695&amp;page=80.html
8598	http://imstars.aufeminin.com/stars/fan/D20060606/14_779731392_celine_dion_H132124_L.jpg	http://www.gofeminin.de/world/stars/photos__todo=zoom&amp;i=14&amp;c=4695&amp;page=80.html
8599	http://imstars.aufeminin.com/stars/fan/D20041114/14_983588813_0702_celine_dion_c_H200857_L.jpg	http://www.sofeminine.co.uk/world/stars/photos__todo=zoom&amp;i=14&amp;page=76.html
8600	http://info.cddb.com/artpics/celine_dion.jpg	http://www.gracenote.com/music/artist.html?Art=Celine+Dion&amp;Aid=41
8601	http://kennygunie.online.fr/dreamgirls/dg-photos/photos/Celine%20Dion/Celine%20Dion%202.jpg	http://kennygunie.online.fr/dreamgirls/dg-photos/index.php?show_heading=detail&amp;dir=Celine+Dion&amp;photo=2
8602	http://kusasaent.co.za/Projects_2007/Celine-Dion-42-small.jpg	http://kusasaent.co.za/
8603	http://magda.3d.poznan.pl/images/slawni/sl210.jpg	http://magda.3d.poznan.pl/celine.htm
8604	http://monpantheonfeminin.hautetfort.com/images/medium_Celine_Dion.jpg	http://monpantheonfeminin.hautetfort.com/
8605	http://muzyka.kulichki.net/celine_dion/celine_dion7.jpg	http://www.music-forum.org/gforum.cgi?post=4574
8606	http://muzyka.onet.pl/_i/plytyd/c/celine_dion1.jpg	http://muzyka.onet.pl/kl,3927,plyta.html
8607	http://muzyka.onet.pl/_i/info/duze/c/celine_dion.jpg	http://www.hfcsd.org/~cbowen/celine%20dion.htm
8608	http://news.bbc.co.uk/olmedia/1135000/images/_1137194_dion_300ap.jpg	http://news.bbc.co.uk/1/hi/entertainment/showbiz/1338220.stm
8609	http://news.bbc.co.uk/olmedia/1135000/images/_1137194_dion_300ap.jpg	http://news.bbc.co.uk/1/hi/entertainment/showbiz/1338220.stm
8610	http://news.bbc.co.uk/olmedia/250000/images/_252632_celine_dion150.jpg	http://news.bbc.co.uk/1/hi/entertainment/252632.stm
8611	http://news.bbc.co.uk/olmedia/310000/images/_314451_celine_dion150.jpg	http://news.bbc.co.uk/1/hi/entertainment/314451.stm
8612	http://news.bbc.co.uk/olmedia/660000/images/_661089_celine300.jpg	http://news.bbc.co.uk/1/low/entertainment/661089.stm
8613	http://news.bbc.co.uk/olmedia/770000/images/_771083_celine_150.jpg	http://news.bbc.co.uk/1/hi/entertainment/771083.stm
8614	http://news.bbc.co.uk/olmedia/770000/images/_771083_dion_300.jpg	http://news.bbc.co.uk/1/low/entertainment/771083.stm
8615	http://pub.tv2.no/multimedia/na/archive/00205/Celine_Dion_365_205953m.jpg	http://pub.tv2.no/nettavisen/side2/kjendis/article449375.ece
8616	http://pub.tv2.no/multimedia/TV2/archive/00041/Celine_Dion_41775a.jpg	http://www.descargaarchivos.com/imagenes/fotos_de_Celine%20dion.html
8617	http://pub.tv2.no/multimedia/TV2/archive/00065/celine_dion_2_65736a.jpg	http://pub.tv2.no/TV2/underholdning/article98165.ece
8618	http://radiocomercial.clix.pt/upload/c/celine_dion_ggrrr.jpg	http://radiocomercial.clix.pt/aspx/news_body.aspx?id=27794
8619	http://shotsdaily.com/music/photos/Celine-Dion-Las-Vegas.jpg	http://www.shotsdaily.com/music/celine_dion_returns_to_las_vegas.php
8620	http://tickettransaction.com/EventImages/01594-000/Celine%20Dion%201.jpg	http://garystickets.com/lasvegas.aspx
8621	http://us.ent2.yimg.com/musicfinder.yahoo.com/images/yahoo/epic/celinedion/0302_celine_dion_c_older.jpg	http://yahooligans.yahoo.com/content/music/onephoto?id=10028&amp;pid=100348
8622	http://us.ent3.yimg.com/movies.yahoo.com/images/hv/photo/contrib_pix/c/e/hds/celine_dion.jpg	http://shopping.yahoo.com/p:Celine%20Dion:1800154418
8623	http://usimages.easyart.com/i/prints/rw/lg/2/3/Celebrit--Celine-Dion-230196.jpg	http://it.easyart.com/art_prints/celebrita/Celebrit-/Celine-Dion-230196.html
8624	http://usimages.easyart.com/i/prints/rw/lg/2/3/Celebrit--Celine-Dion-230781.jpg	http://it.easyart.com/art_prints/celebrita/Celebrit-/Celine-Dion-230781.html
8625	http://veloptimum.net/photos/plongeon/AnniePelletierCelineDion730H468.jpg	http://www.celinecommunity.com/index.php?showtopic=57132&amp;view=getnewpost
8626	http://voanews.com/english/images/Celine_Dion_publicity_photo_210.jpg	http://voanews.com/english/Entertainment/index.cfm
8627	http://www.123celebs.net/c/celine-dion/celine-dion.jpg	http://www.123celebs.net/c/celine-dion
8628	http://www.1hollywood.com/Images/CelebrityImages/celine_dion.jpg	http://www.1hollywood.com/celebs/celine_dion1.htm
8629	http://www.adamrosencrantz.com/graphics/wallpaper/celine_dion_1024_768.jpg	http://www.adamrosencrantz.com/php/wallpaper.php
8630	http://www.adamrosencrantz.com/graphics/wallpaper/celine_dion_1024_768.jpg	http://www.adamrosencrantz.com/php/wallpaper.php
8631	http://www.adamrosencrantz.com/graphics/wallpaper/celine_dion_1280_1024.jpg	http://www.adamrosencrantz.com/php/wallpaper.php
8632	http://www.adamrosencrantz.com/graphics/wallpaper/celine_dion_1280_1024.jpg	http://www.adamrosencrantz.com/php/wallpaper.php
8633	http://www.adamrosencrantz.com/graphics/wallpaper/celine_dion_800_600.jpg	http://www.adamrosencrantz.com/php/wallpaper.php
8634	http://www.adamrosencrantz.com/graphics/wallpaper/celine_dion_800_600.jpg	http://www.adamrosencrantz.com/php/wallpaper.php
8635	http://www.all-pictures-photos.com/images/celine-dion/celine-dion-005-img.jpg	http://www.all-pictures-photos.com/celine-dion-pictures.html
8636	http://www.arabia.msn.com/providersimages/special/celine_dion_6.jpg	http://www.arabia.msn.com/entertainment/celine/biography
8637	http://www.arabia.msn.com/providersimages/special/celine_dion_6.jpg	http://www.arabia.msn.com/entertainment/celine/biography
8638	http://www.ballz.info/wp-content/uploads/2007/02/celine-dion-at-the-79th-annual-academy-awards-preview.jpg	http://ballz.info/
8639	http://www.ballz.info/wp-content/uploads/2007/02/celine-dion-at-the-79th-annual-academy-awards-preview.jpg	http://ballz.info/
8640	http://www.bangkokpost.net/education/latest/celine1.jpg	http://www.bangkokpost.net/education/latest/tifb0899.htm
8641	http://www.bawa.biz/Celine%20Dion%201.jpg	http://www.celinecommunity.com/index.php?showtopic=19706
8642	http://www.bertelly.nl/IMAGES/Celine_dion2.jpg	http://blog.empas.com/sun7845/16969040
8643	http://www.canadaswalkoffame.com/kernel/images/bio_celine_dion.jpg	http://www.canadaswalkoffame.com/inductees/99_celine_dion.xml.htm
8644	http://www.caymannetnews.com/Archive/Archive%20Articles/January%202003/Issue%20320%20Mon/Images/Celine%20Dion.jpg	http://www.caymannetnews.com/Archive/Archive%20Articles/January%202003/Issue%20320%20Mon/Images
8645	http://www.cbc.ca/gfx/pix/celine-cnn.jpg	http://www.cbc.ca/arts/story/2005/09/04/celine_dion_iraq20050904.html
8646	http://www.cbc.ca/gfx/pix/dion_celine_cp_5834385.jpg	http://www.cbc.ca/arts/story/2006/11/29/celine-dion-cancellations.html
8647	http://www.cdya.net/userimg/artist_img/Celine_Dion.jpg	http://www.cdya.net/artist_detail.php?id=1%CE%B1=4
8648	http://www.celinedion.com.ar/pictures/celine-dion3.jpg	http://www.celinedion.com.ar/espanol
8649	http://www.celinedion.com.ar/pictures/celine-dion3.jpg	http://www.celinedion.com.ar/espanol
8650	http://www.celinemaniacs.com/le_ultime2/CelineDion_Oscars_Ceremony_February25_2007_pic2.jpg	http://www.yeuamnhac.com/music/showthread.php?p=5715529
8651	http://www.celinemaniacs.com/le_ultime2/CelineDion_Oscars_Ceremony_February25_2007_pic2.jpg	http://www.yeuamnhac.com/music/showthread.php?p=5715529
8652	http://www.celinemaniacs.com/le_ultime2/CelineDion_Oscars_Ceremony_February25_2007_pic2.jpg	http://www.yeuamnhac.com/music/showthread.php?p=5715529
8653	http://www.citynews.ca/images/2007-02/feb0807-dion_getty.jpg	http://www.citynews.ca/news/news_7649.aspx
8654	http://www.comp.nus.edu.sg/~duonghin/Celine+Dion4.jpg	http://www.comp.nus.edu.sg/~duonghin/celine_links.htm
8655	http://www.coveralia.com/audio/c/Celine_Dion-For_You-Frontal.jpg	http://www.coveralia.com/caratula.php?id=7078
8656	http://www.coveralia.com/audio/c/Celine_Dion-Miracle-Trasera.jpg	http://www.coveralia.com/caratula.php?id=14820
8657	http://www.descalzosporelparque.com/Version%20Original/Biografia%20de%20Musica/celine%20dion03.jpg	http://www.descalzosporelparque.com/Version%20Original/Biografia%20de%20Musica/celine_dion.htm
8658	http://www.down.co.il/DB/MUSIC/Luazi/Celine-Dion/Celine%20Dion3.jpg	http://www.clinko.com/music/Celine_Dion/pics
8659	http://www.down.co.il/DB/MUSIC/Luazi/Celine-Dion/Celine%20Dion3.jpg	http://www.down.co.il/DB/MUSIC/Luazi/Celine-Dion?C=M&amp;O=A
8660	http://www.e-famosos.com/contenidos/fotos/celine_dion/celine_dion_11.jpg	http://www.e-famosos.com/contenidos/fotos/celine_dion
8661	http://www.e-famosos.com/contenidos/fotos/celine_dion/celine_dion_13.jpg	http://www.e-famosos.com/contenidos/fotos/celine_dion
8662	http://www.e-famosos.com/contenidos/fotos/celine_dion/celine_dion_15.jpg	http://www.e-famosos.com/contenidos/fotos/celine_dion
8663	http://www.e-famosos.com/contenidos/fotos/celine_dion/celine_dion_2.jpg	http://www.e-famosos.com/contenidos/fotos/celine_dion
8664	http://www.e-famosos.com/contenidos/fotos/celine_dion/celine_dion_4.jpg	http://www.e-famosos.com/contenidos/fotos/celine_dion
8665	http://www.er.uqam.ca/pasteur/e171434/images/Stars/C%E9line%20Dion/celine_dion.jpg	http://www.er.uqam.ca/pasteur/e171434/images/Stars/C%E9line%20Dion?N=D
8666	http://www.freakingnews.com/pictures/0/Celine-Dion--398.jpg	http://www.freakingnews.com/Celebrity-Paintings_Photoshop_Pictures__62.asp
8667	http://www.freakingnews.com/pictures/0/Celine-Dion-398.jpg	http://www.freakingnews.com/Celine-Dion_Images_536.asp
8668	http://www.free-music-score.com/music-score/img_score/celine_dion.jpg	http://www.emmanuelleswiercz.com/
8669	http://www.frontrowking.com/concerts/celine%20dion/celine_dion.jpg	http://www.frontrowking.com/concerts/celine_dion_concert_tickets.html
8670	http://www.fullin.com.tw/ba/pdimage/Celine-Dion%202.jpg	http://www.celinecommunity.com/index.php?showtopic=27686
8671	http://www.garaj.org/images/haber/dion.jpg	http://www.garaj.org/haber320_Muse_vs_Celine_Dion.htm
8672	http://www.georginamusic.com/images/Joe-with-Celine-Dion-1997.jpg	http://www.celinecommunity.com/index.php?showtopic=16800
8673	http://www.globoom.com/celine-dion/celine-dion-125a.jpg	http://www.globoom.com/celine-dion
8674	http://www.gossipedia.com/photo/1/6/6/celine_dion_and_elton_john_team_up_for_hurricane_v_166.jpg	http://www.gossipedia.com/celine_dion.html
8675	http://www.grabow.biz/images/CelineDion2.jpg	http://www.grabow.biz/contemporary/CelineDion.htm
8676	http://www.gvmarket.com/content/images/celine_ali1.jpg	http://www.celinecommunity.com/index.php?showtopic=3271
8677	http://www.gvmarket.com/content/images/champ_dion.jpg	http://www.celinecommunity.com/index.php?showtopic=3271
8678	http://www.hairweb.de/images-stars/celine-dion-blond.jpg	http://www.music-forum.org/gforum.cgi?post=4574
8679	http://www.hola.com/musica/2002/04/16/dionmadrid/imgs/celine-dion-b.jpg	http://www.hola.com/musica/2002/04/16/dionmadrid
8680	http://www.intuneservices.com/Celine_Dion.jpg	http://www.intuneservices.com/CelebPhotos.htm
8681	http://www.intuneservices.com/Celine_Dion.jpg	http://www.intuneservices.com/CelebPhotos.htm
8682	http://www.intuneservices.com/Celine_Dion.jpg	http://www.intuneservices.com/CelebPhotos.htm
8683	http://www.jovempanfm.com.br/i/2/superstar/200_celine_dion.jpg	http://www.jovempanfm.com.br/superstar/superstar.php?id=40
8684	http://www.kathygriffin.net/pics/images/KG-Celine-Mike.jpg	http://www.celinedionforum.com/index.php?showtopic=7915
8685	http://www.kathygriffin.net/pics/images/KG-Celine-Mike.jpg	http://www.celinedionforum.com/index.php?showtopic=7915
8686	http://www.kathygriffin.net/pics/images/KG-Celine-Mike.jpg	http://www.celinedionforum.com/index.php?showtopic=7915
8687	http://www.laauditions.com/photos/celine_dion.jpg	http://www.laauditions.com/bios/celine_dion.htm
8688	http://www.laist.com/attachments/la_elina/EnnioAndCeline.jpg	http://www.laist.com/archives/2007/02/05/celine_dion_to_shit_on_ennio_morricone_at_oscar_tribute.php
8689	http://www.le-papier-a-gaumet.com/stars/images/celine_dion.jpg	http://www.le-papier-a-gaumet.com/stars/celine_dion.asp
8690	http://www.lecornichon.qc.ca/galeries_1/perspub/000041-celine_dion_lasvegas.jpg	http://www.celinecommunity.com/index.php?showtopic=41153
8691	http://www.lecornichon.qc.ca/galeries_1/perspub/000073-celine_dion.jpg	http://www.celinecommunity.com/index.php?showtopic=41153
8692	http://www.ledevoir.com/2007/05/22/images/cel_af_220507.jpg	http://www.ledevoir.com/2007/05/22/144346.html
8693	http://www.legendvega.com/artists/images/celine_dion.jpg	http://www.legendvega.com/artists/celine_dion.htm
8694	http://www.leisuretime.com/images/uploads/12_show_celine.jpg	http://www.leisuretime.com/content/2.aspx
8695	http://www.letras.com/photos/a360Celine%20Dion.jpg	http://www.letras.com/c/celine_dion
8696	http://www.live-event-tours.de/htm/konzerte/celine%20dion.jpg	http://www.celinecommunity.com/index.php?showtopic=22655
8697	http://www.lookalike.com/lookalikes/images/celine-dion-gypsy-c.jpg	http://www.lookalike.com/lookalikes/celine-dion-gypsy.htm
8698	http://www.lordkor.com/shopping/samples/CelineDionWMA.jpg	http://www.lordkor.com/shopping/samples/CelineDionWMA.jpg.html
8699	http://www.lovemarks.com/media/image/celine_dion_html.jpg	http://www.lovemarks.com/index.php?pageID=20015&amp;lovemarkid=2463&amp;print=1
8700	http://www.lt24online.com.ar/2002news/graficos/celine_dion.jpg	http://www.lt24online.com.ar/2002news/02/15c.html
8701	http://www.mag4you.com/quirkies/images/celine-dion-t.jpg	http://www.mag4you.com/quirkies/archive_27.htm
8702	http://www.meta-pics.com/imgs_cache/thumbs/2111/32041/11914-celine_dion_1.jpg	http://www.zoomstars.com/fr/Musique/Celine-Dion/25-2111.html
8703	http://www.meta-pics.com/imgs_cache/thumbs/2111/32041/11916-celine_dion_3.jpg	http://www.zoomstars.com/fr/Musique/Celine-Dion/25-2111.html
8704	http://www.metrolyrics.com/images/albums/936CelineDion_Incognito.jpg	http://www.metrolyrics.com/celine-dion-lyrics.html
8705	http://www.mididelight.com/img/bands/celine_dion.jpg	http://www.mididelight.com/pages.php?c=292
8706	http://www.monsieur-biographie.com/image/biographie/1556_photo_fiche_dion_celine.jpg	http://www.monsieur-biographie.com/celebrite/biographie/celine_dion-1556.php
8707	http://www.moviefood.com/Images/CelionDion.jpg	http://www.moviefood.com/Gallery6.html
8708	http://www.music-artists.org/other/pictures/celine%20dion%2010.jpg	http://www.music-artists.org/other/celine_dion.html
8709	http://www.music-artists.org/other/pictures/celine%20dion%202.jpg	http://www.music-artists.org/other/celine_dion.html
8710	http://www.music-artists.org/other/pictures/celine%20dion%208.jpg	http://www.music-artists.org/other/celine_dion.html
8711	http://www.music-artists.org/other/pictures/celine%20dion%209.jpg	http://www.music-artists.org/other/celine_dion.html
8712	http://www.music-artists.org/other/pictures/celine%20dion%202.jpg	http://www.music-artists.org/other/celine_dion.html
8713	http://www.music-atlas.com/images/celine_dion_1.jpg	http://www.music-atlas.com/artists/celine_dion.htm
8714	http://www.musicgel.it/images/news/big_celine.jpg	http://www.musicgel.it/news,16210,2619a2063636ca3decc38960b2ccd680,dettaglio.html
8715	http://www.musicgirl.net/pics/celine_dion_picture.jpg	http://www.celinecommunity.com/index.php?showtopic=1576
8716	http://www.musiqueradio.com/images/news/dion_c2.jpg	http://www.musiqueradio.com/article_news1403_celine-dion-on-ne-change-pas--son-premier-best-of-en-francais.php
8717	http://www.ngz-online.de/layout/showbilder/1727-celine_dion_ap.jpg	http://www.ngz-online.de/public/bildershow/nachrichten/bilder/1727?picture_id=7
8718	http://www.nndb.com/people/104/000023035/celine-dion-70.jpg	http://www.nndb.com/people/104/000023035
8719	http://www.onlineseats.com/upload/concerts/14_con_celine-dion-featured.jpg	http://www.onlineseats.com/celine-dion-tickets/buy.asp
8720	http://www.onlineseats.com/upload/lasvegas/4_con_celine3.jpg	http://www.onlineseats.com/las-vegas-tickets/celine-dion/index.asp
8721	http://www.palschildrenschorus.org/images/celine.jpg	http://www.palschildrenschorus.org/senior.html
8722	http://www.palschildrenschorus.org/images/celine.jpg	http://www.palschildrenschorus.org/senior.html
8723	http://www.palschildrenschorus.org/images/celine.jpg	http://www.palschildrenschorus.org/senior.html
8724	http://www.palschildrenschorus.org/images/celine.jpg	http://www.palschildrenschorus.org/senior.html
8725	http://www.paroles-musique.com/Variete/photos/celine_dion.jpg	http://www.paroles-musique.com/Variete/78/Celine_Dion-lyrics
8726	http://www.pause.pquebec.com/imchanteurs/celine-dion.jpg	http://www.pause.pquebec.com/chansons/all-by-myself.htm
8727	http://www.peggiblu.com/images/photoalbum/Peggi-Celine-Dion.jpg	http://www.celinecommunity.com/index.php?showtopic=13971
8728	http://www.pinkshollywood.com/images/Celine-Dion--Beverly-2.jpg	http://www.celinedionforum.com/page-1-t8109-s0.html
8729	http://www.pinkshollywood.com/images/Celine-Dion--Beverly-2.jpg	http://www.celinedionforum.com/page-1-t8109-s0.html
8730	http://www.popnet.ch/edo/de/images/CelineDion.jpg	http://www.popnet.ch/edo/de/biographie2.html
8731	http://www.popnet.ch/edo/de/images/CelineDion.jpg	http://www.popnet.ch/edo/de/biographie2.html
8732	http://www.popnet.ch/edo/de/images/CelineDion.jpg	http://www.popnet.ch/edo/de/biographie2.html
8733	http://www.popnet.ch/edo/de/images/CelineDion.jpg	http://www.popnet.ch/edo/de/biographie2.html
8734	http://www.popnet.ch/edo/de/images/CelineDion.jpg	http://www.popnet.ch/edo/de/biographie2.html
8735	http://www.portretspecialist.nl/samples/sample076-photo-celine-dion.jpg	http://www.portretspecialist.nl/getekend-portret/voorbeelden076.htm
8736	http://www.portretspecialist.nl/samples/sample076-photo-celine-dion.jpg	http://www.portretspecialist.nl/getekend-portret/voorbeelden076.htm
8737	http://www.poster.net/dion-celine/dion-celine-photo-celine-dion-6205103.jpg	http://www.poster.de/Dion-Celine/Dion-Celine-Photo-Celine-Dion-6205103.html
8738	http://www.poster.net/dion-celine/dion-celine-photo-celine-dion-6206473.jpg	http://www.postershop.co.za/Dion-Celine/Dion-Celine-Photo-Celine-Dion-6206473.html
8739	http://www.poster.net/dion-celine/dion-celine-photo-celine-dion-6206567.jpg	http://www.postershop.com/Dion-Celine/Dion-Celine-Photo-Celine-Dion-6206567.html
8740	http://www.poster.net/dion-celine/dion-celine-photo-celine-dion-6206966.jpg	http://www.poster.de/Dion-Celine/Dion-Celine-Photo-Celine-Dion-6206966.html
8741	http://www.poster.net/dion-celine/dion-celine-photo-celine-dion-6221033.jpg	http://www.poster.de/Dion-Celine/Dion-Celine-Photo-Celine-Dion-6221033.html
8742	http://www.poster.net/dion-celine/dion-celine-photo-celine-dion-6221036.jpg	http://www.poster.de/Dion-Celine/Dion-Celine-Photo-Celine-Dion-6221036.html
8743	http://www.poster.net/dion-celine/dion-celine-photo-celine-dion-6222434.jpg	http://www.poster.de/Dion-Celine/Dion-Celine-Photo-Celine-Dion-6222434.html
8744	http://www.poster.net/dion-celine/dion-celine-photo-celine-dion-6225482.jpg	http://www.postershop.fr/Dion-Celine/Dion-Celine-Photo-Celine-Dion-6225482.html
8745	http://www.re-played.com/images/tn_Dion_Celine_-_Thats_the_way_it_is.jpg	http://www.re-played.com/index.php?cPath=256_1_13&amp;sort=3a&amp;page=6
8746	http://www.reviewjournal.com/lvrj_home/2003/Sep-05-Fri-2003/photos/celine.jpg	http://www.celinecommunity.com/index.php?showtopic=39662
8747	http://www.reviewjournal.com/lvrj_home/2003/Sep-05-Fri-2003/photos/celine.jpg	http://www.celinecommunity.com/index.php?showtopic=39662
